220
111  112  0  0  1.180 250.000  27500  0.000 0.000  27750  0.000 0.000

112  113  0  0  1.180 250.000  27750  0.000 0.000  28000  0.000 0.000

113  114  0  0  1.180 250.000  28000  0.000 0.000  28250  0.000 0.000

114  115  0  0  1.180 250.000  28250  0.000 0.000  28500  0.000 0.000

115  116  0  0  1.180 250.000  28500  0.000 0.000  28750  0.000 0.000

116  117  0  0  1.180 250.000  28750  0.000 0.000  29000  0.000 0.000

117  118  0  0  1.180 250.000  29000  0.000 0.000  29250  0.000 0.000

118  119  0  0  1.180 250.000  29250  0.000 0.000  29500  0.000 0.000

119  120  0  0  1.180 250.000  29500  0.000 0.000  29750  0.000 0.000

120  0  0  0  1.180 250.000  29750  0.000 0.000  30000  0.000 0.000

121  122  0  0  1.180 250.000  17500  0  0.000  17750  7  0.000

122  123  0  0  1.180 250.000  17750  7  0.000  18000  14  0.000

123  124  0  0  1.180 250.000  18000  14  0.000  18250  21  0.000

124  125  0  0  1.180 250.000  18250  21  0.000  18500  28  0.000

125  126  0  0  1.180 250.000  18500  28  0.000  18750  35  0.000

126  127  0  0  1.180 250.000  18750  35  0.000  19000  42  0.000

127  128  0  0  1.180 250.000  19000  42  0.000  19250  49  0.000

128  129  0  0  1.180 250.000  19250  49  0.000  19500  56  0.000

129  130  0  0  1.180 250.000  19500  56  0.000  19750  63  0.000

130  131  0  0  1.180 250.000  19750  63  0.000  20000  70  0.000

131  132  0  0  1.180 250.000  20000  70  0.000  20250  77  0.000

132  133  0  0  1.180 250.000  20250  77  0.000  20500  84  0.000

133  134  0  0  1.180 250.000  20500  84  0.000  20750  91  0.000

134  135  0  0  1.180 250.000  20750  91  0.000  21000  98  0.000

135  136  0  0  1.180 250.000  21000  98  0.000  21250  105  0.000

136  137  0  0  1.180 250.000  21250  105  0.000  21500  112  0.000

137  138  0  0  1.180 250.000  21500  112  0.000  21750  119  0.000

138  139  0  0  1.180 250.000  21750  119  0.000  22000  126  0.000

139  140  0  0  1.180 250.000  22000  126  0.000  22250  133  0.000

140  141  0  0  1.180 250.000  22250  133  0.000  22500  140  0.000

141  142  0  0  1.180 250.000  22500  140  0.000  22750  147  0.000

142  143  0  0  1.180 250.000  22750  147  0.000  23000  154  0.000

143  144  0  0  1.180 250.000  23000  154  0.000  23250  161  0.000

144  145  0  0  1.180 250.000  23250  161  0.000  23500  168  0.000

145  146  0  0  1.180 250.000  23500  168  0.000  23750  175  0.000

146  147  0  0  1.180 250.000  23750  175  0.000  24000  182  0.000

147  148  0  0  1.180 250.000  24000  182  0.000  24250  189  0.000

148  149  0  0  1.180 250.000  24250  189  0.000  24500  196  0.000

149  150  0  0  1.180 250.000  24500  196  0.000  24750  203  0.000

150  151  0  0  1.180 250.000  24750  203  0.000  25000  210  0.000

151  152  0  0  1.180 250.000  25000  210  0.000  25250  217  0.000

152  153  0  0  1.180 250.000  25250  217  0.000  25500  224  0.000

153  154  0  0  1.180 250.000  25500  224  0.000  25750  231  0.000

154  155  0  0  1.180 250.000  25750  231  0.000  26000  238  0.000

155  156  0  0  1.180 250.000  26000  238  0.000  26250  245  0.000

156  157  0  0  1.180 250.000  26250  245  0.000  26500  252  0.000

157  158  0  0  1.180 250.000  26500  252  0.000  26750  259  0.000

158  159  0  0  1.180 250.000  26750  259  0.000  27000  266  0.000

159  160  0  0  1.180 250.000  27000  266  0.000  27250  273  0.000

160  161  0  0  1.180 250.000  27250  273  0.000  27500  280  0.000

161  162  0  0  1.180 250.000  27500  280  0.000  27750  287  0.000

162  163  0  0  1.180 250.000  27750  287  0.000  28000  294  0.000

163  164  0  0  1.180 250.000  28000  294  0.000  28250  301  0.000

164  165  0  0  1.180 250.000  28250  301  0.000  28500  308  0.000

165  166  0  0  1.180 250.000  28500  308  0.000  28750  315  0.000

166  167  0  0  1.180 250.000  28750  315  0.000  29000  322  0.000

167  168  0  0  1.180 250.000  29000  322  0.000  29250  329  0.000

168  169  0  0  1.180 250.000  29250  329  0.000  29500  336  0.000

169  170  0  0  1.180 250.000  29500  336  0.000  29750  343  0.000

170  0  0  0  1.180 250.000  29750  343  0.000  30000  350  0.000

171  172  0  0  1.180 250.000  17500  0  0.000  17750  -8  0.000

172  173  0  0  1.180 250.000  17750  -8  0.000  18000  -16  0.000

173  174  0  0  1.180 250.000  18000  -16  0.000  18250  -24  0.000

174  175  0  0  1.180 250.000  18250  -24  0.000  18500  -32  0.000

175  176  0  0  1.180 250.000  18500  -32  0.000  18750  -40  0.000

176  177  0  0  1.180 250.000  18750  -40  0.000  19000  -48  0.000

177  178  0  0  1.180 250.000  19000  -48  0.000  19250  -56  0.000

178  179  0  0  1.180 250.000  19250  -56  0.000  19500  -64  0.000

179  180  0  0  1.180 250.000  19500  -64  0.000  19750  -72  0.000

180  181  0  0  1.180 250.000  19750  -72  0.000  20000  -80  0.000

181  182  0  0  1.180 250.000  20000  -80  0.000  20250  -88  0.000

182  183  0  0  1.180 250.000  20250  -88  0.000  20500  -96  0.000

183  184  0  0  1.180 250.000  20500  -96  0.000  20750  -104  0.000

184  185  0  0  1.180 250.000  20750  -104  0.000  21000  -112  0.000

185  186  0  0  1.180 250.000  21000  -112  0.000  21250  -120  0.000

186  187  0  0  1.180 250.000  21250  -120  0.000  21500  -128  0.000

187  188  0  0  1.180 250.000  21500  -128  0.000  21750  -136  0.000

188  189  0  0  1.180 250.000  21750  -136  0.000  22000  -144  0.000

189  190  0  0  1.180 250.000  22000  -144  0.000  22250  -152  0.000

190  191  0  0  1.180 250.000  22250  -152  0.000  22500  -160  0.000

191  192  0  0  1.180 250.000  22500  -160  0.000  22750  -168  0.000

192  193  0  0  1.180 250.000  22750  -168  0.000  23000  -176  0.000

193  194  0  0  1.180 250.000  23000  -176  0.000  23250  -184  0.000

194  195  0  0  1.180 250.000  23250  -184  0.000  23500  -192  0.000

195  196  0  0  1.180 250.000  23500  -192  0.000  23750  -200  0.000

196  197  0  0  1.180 250.000  23750  -200  0.000  24000  -208  0.000

197  198  0  0  1.180 250.000  24000  -208  0.000  24250  -216  0.000

198  199  0  0  1.180 250.000  24250  -216  0.000  24500  -224  0.000

199  200  0  0  1.180 250.000  24500  -224  0.000  24750  -232  0.000

200  201  0  0  1.180 250.000  24750  -232  0.000  25000  -240  0.000

201  202  0  0  1.180 250.000  25000  -240  0.000  25250  -248  0.000

202  203  0  0  1.180 250.000  25250  -248  0.000  25500  -256  0.000

203  204  0  0  1.180 250.000  25500  -256  0.000  25750  -264  0.000

204  205  0  0  1.180 250.000  25750  -264  0.000  26000  -272  0.000

205  206  0  0  1.180 250.000  26000  -272  0.000  26250  -280  0.000

206  207  0  0  1.180 250.000  26250  -280  0.000  26500  -288  0.000

207  208  0  0  1.180 250.000  26500  -288  0.000  26750  -296  0.000

208  209  0  0  1.180 250.000  26750  -296  0.000  27000  -304  0.000

209  210  0  0  1.180 250.000  27000  -304  0.000  27250  -312  0.000

210  211  0  0  1.180 250.000  27250  -312  0.000  27500  -320  0.000

211  212  0  0  1.180 250.000  27500  -320  0.000  27750  -328  0.000

212  213  0  0  1.180 250.000  27750  -328  0.000  28000  -336  0.000

213  214  0  0  1.180 250.000  28000  -336  0.000  28250  -344  0.000

214  215  0  0  1.180 250.000  28250  -344  0.000  28500  -352  0.000

215  216  0  0  1.180 250.000  28500  -352  0.000  28750  -360  0.000

216  217  0  0  1.180 250.000  28750  -360  0.000  29000  -368  0.000

217  218  0  0  1.180 250.000  29000  -368  0.000  29250  -376  0.000

218  219  0  0  1.180 250.000  29250  -376  0.000  29500  -384  0.000

219  220  0  0  1.180 250.000  29500  -384  0.000  29750  -392  0.000

220  0  0  0  1.180 250.000  29750  -392  0.000  30000  -400  0.000
